"fecha_hora_med","id_parametro","valor"
"2019-09-18T20:00:01.367Z","v_B",3.313601123081149
"2019-09-18T20:00:01.366Z","v_P",4.971202859071627
"2019-09-18T20:00:01.366Z","v_O",4.966515403521837
"2019-09-18T20:00:01.365Z","c",358
"2019-09-18T19:03:01.813Z","l_p",78
"2019-09-18T19:03:01.813Z","l_e",14
"2019-09-18T19:03:01.812Z","l_s",-1
"2019-09-18T19:03:01.811Z","l_t",47.61600112915039
"2019-09-18T19:03:01.811Z","l_r",6.97188138961792
"2019-09-18T19:03:01.207Z","p",896.3998413085938
"2019-09-18T19:03:01.207Z","a_BME",1021.5076293945312
"2019-09-18T19:03:01.206Z","t",37.619998931884766
"2019-09-18T19:03:01.206Z","h",37.8876953125
"2019-09-18T19:03:00.605Z","pm1",0.9378947615623474
"2019-09-18T19:03:00.604Z","pm25",1.6923515796661377
"2019-09-18T19:03:00.592Z","pm10",17.19868278503418
"2019-09-18T19:02:50.594Z","pm1_a",7.250000476837158
"2019-09-18T19:02:50.593Z","pm10_a",10.333333015441895
"2019-09-18T19:02:50.593Z","pm25_a",9.416666984558105
"2019-09-18T19:00:01.368Z","v_G",3.3122885830256052
"2019-09-18T19:00:01.367Z","v_B",3.313601123081149
"2019-09-18T19:00:01.367Z","v_P",4.965577912411879
"2019-09-18T19:00:01.366Z","v_O",4.97151535610828
"2019-09-18T19:00:01.365Z","c",460
"2019-09-18T18:03:01.795Z","l_e",14
"2019-09-18T18:03:01.795Z","l_e",14
"2019-09-18T18:03:01.794Z","l_p",77
"2019-09-18T18:03:01.794Z","l_s",-1
"2019-09-18T18:03:01.794Z","l_p",77
"2019-09-18T18:03:01.794Z","l_s",-1
"2019-09-18T18:03:01.793Z","l_r",6.949350833892822
"2019-09-18T18:03:01.793Z","l_r",6.949350833892822
"2019-09-18T18:03:01.792Z","l_t",50.305999755859375
"2019-09-18T18:03:01.792Z","l_t",50.305999755859375
"2019-09-18T18:03:01.189Z","p",896.5828247070312
"2019-09-18T18:03:01.189Z","a_BME",1019.70263671875
"2019-09-18T18:03:01.189Z","p",896.5828247070312
"2019-09-18T18:03:01.189Z","a_BME",1019.70263671875
"2019-09-18T18:03:01.188Z","h",31.837890625
"2019-09-18T18:03:01.188Z","h",31.837890625
"2019-09-18T18:03:01.187Z","t",39.380001068115234
"2019-09-18T18:03:01.187Z","t",39.380001068115234
"2019-09-18T18:03:00.594Z","pm1",1.9872617721557617
"2019-09-18T18:03:00.594Z","pm1",1.9872617721557617
"2019-09-18T18:03:00.593Z","pm25",6.151218414306641
"2019-09-18T18:03:00.593Z","pm25",6.151218414306641
"2019-09-18T18:03:00.592Z","pm10",122.3193130493164
"2019-09-18T18:03:00.592Z","pm10",122.3193130493164
"2019-09-18T18:02:50.604Z","pm1_a",8.583333015441895
"2019-09-18T18:02:50.604Z","pm1_a",8.583333015441895
"2019-09-18T18:02:50.603Z","pm25_a",12.583333015441895
"2019-09-18T18:02:50.603Z","pm25_a",12.583333015441895
"2019-09-18T18:02:50.592Z","pm10_a",15.583333969116211
"2019-09-18T18:02:50.592Z","pm10_a",15.583333969116211
"2019-09-18T18:00:01.368Z","v_G",3.3122885830256052
"2019-09-18T18:00:01.368Z","v_G",3.3122885830256052
"2019-09-18T18:00:01.367Z","v_P",4.9702653679616695
"2019-09-18T18:00:01.367Z","v_B",3.3137886288033696
"2019-09-18T18:00:01.367Z","v_P",4.9702653679616695
"2019-09-18T18:00:01.367Z","v_B",3.3137886288033696
"2019-09-18T18:00:01.366Z","v_O",4.965265415375225
"2019-09-18T18:00:01.366Z","v_O",4.965265415375225
"2019-09-18T18:00:01.365Z","c",358
"2019-09-18T18:00:01.365Z","c",358
"2019-09-18T17:39:02.204Z","l_e",13
"2019-09-18T17:39:02.203Z","l_p",78
"2019-09-18T17:39:02.202Z","l_s",-1
"2019-09-18T17:39:02.202Z","l_r",6.9853997230529785
"2019-09-18T17:39:02.201Z","l_t",46.540000915527344
"2019-09-18T17:39:01.598Z","a_BME",991.5970458984375
"2019-09-18T17:39:01.597Z","p",899.7256469726562
"2019-09-18T17:39:01.597Z","h",38.5458984375
"2019-09-18T17:39:01.596Z","t",36.029998779296875
"2019-09-18T17:39:01.100Z","pm1",1.0614382028579712
"2019-09-18T17:39:01.000Z","pm25",1.4187743663787842
"2019-09-18T17:39:00.999Z","pm10",4.841054916381836
"2019-09-18T17:32:06.714Z","alert","Alerta con acceso a internet"
"2019-09-18T17:23:06.563Z","alert","Alerta sin acceso a internet"
"2019-09-18T17:03:01.795Z","l_e",14
"2019-09-18T17:03:01.794Z","l_p",77
"2019-09-18T17:03:01.793Z","l_r",6.933128833770752
"2019-09-18T17:03:01.793Z","l_s",-1
"2019-09-18T17:03:01.792Z","l_t",49.768001556396484
"2019-09-18T17:03:01.189Z","a_BME",1006.9053955078125
"2019-09-18T17:03:01.188Z","p",898.0164184570312
"2019-09-18T17:03:01.187Z","t",38.790000915527344
"2019-09-18T17:03:01.187Z","h",31.521484375
"2019-09-18T17:03:00.593Z","pm1",1.7926025390625
"2019-09-18T17:03:00.592Z","pm25",4.31718111038208
"2019-09-18T17:03:00.591Z","pm10",78.44889068603516
"2019-09-18T17:02:50.594Z","pm1_a",8.083333015441895
"2019-09-18T17:02:50.593Z","pm10_a",17.583332061767578
